protocolType	typeId	subsystemId	controllable	name	rawName	converterCall	converterContext	defaultValue	defaultValueType
1	267	2	io:KizOThermRoomTemperatureSensor	core:MinSensedValue	io:minsensedvalue	func_267_2_io_minsensedvalue()	local function func_267_2_io_minsensedvalue(p1) return tonumber(p1) end	-40	2
1	267	3	io:KizOThermBoilerTemperatureSensor	core:MaxSensedValue	io:maxsensedvalue	func_267_3_io_maxsensedvalue()	local function func_267_3_io_maxsensedvalue(p1) return tonumber(p1) end	127	2
1	267	3	io:KizOThermBoilerTemperatureSensor	core:MeasuredValueType	io:measuredvaluetype	value_io_measuredvaluetype		core:TemperatureInCelcius	3
1	267	3	io:KizOThermBoilerTemperatureSensor	core:MinSensedValue	io:minsensedvalue	func_267_3_io_minsensedvalue()	local function func_267_3_io_minsensedvalue(p1) return tonumber(p1) end	-40	2
1	267	4	io:KizOThermDHWTemperatureSensor	core:MaxSensedValue	io:maxsensedvalue	func_267_4_io_maxsensedvalue()	local function func_267_4_io_maxsensedvalue(p1) return tonumber(p1) end	127	2
1	267	4	io:KizOThermDHWTemperatureSensor	core:MeasuredValueType	io:measuredvaluetype	value_io_measuredvaluetype		core:TemperatureInCelcius	3
1	267	4	io:KizOThermDHWTemperatureSensor	core:MinSensedValue	io:minsensedvalue	func_267_4_io_minsensedvalue()	local function func_267_4_io_minsensedvalue(p1) return tonumber(p1) end	-40	2
1	267	5	io:KizOThermOutsideTemperatureSensor	core:MaxSensedValue	io:maxsensedvalue	func_267_5_io_maxsensedvalue()	local function func_267_5_io_maxsensedvalue(p1) return tonumber(p1) end	127	2
1	267	5	io:KizOThermOutsideTemperatureSensor	core:MeasuredValueType	io:measuredvaluetype	value_io_measuredvaluetype		core:TemperatureInCelcius	3
1	267	5	io:KizOThermOutsideTemperatureSensor	core:MinSensedValue	io:minsensedvalue	func_267_5_io_minsensedvalue()	local function func_267_5_io_minsensedvalue(p1) return tonumber(p1) end	-40	2
1	267	2	io:KizOThermRoomTemperatureSensor	core:PowerSourceType				mainSupply	3
1	267	2	io:KizOThermRoomTemperatureSensor	core:DefaultName				Room T°	3
1	267	3	io:KizOThermBoilerTemperatureSensor	core:DefaultName				Boiler T°	3
1	267	3	io:KizOThermBoilerTemperatureSensor	core:PowerSourceType				mainSupply	3
1	267	4	io:KizOThermDHWTemperatureSensor	core:DefaultName				DHW T°	3
1	267	4	io:KizOThermDHWTemperatureSensor	core:PowerSourceType				mainSupply	3
1	267	5	io:KizOThermOutsideTemperatureSensor	core:PowerSourceType				mainSupply	3
1	267	5	io:KizOThermOutsideTemperatureSensor	core:DefaultName				Outside T°	3
1	131072	0	io:RollerShutterGenericIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_131072_0_io_generalinfo1()	local function func_131072_0_io_generalinfo1(p1) return nil end		10
1	131074	0	io:RollerShutterGenericIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_131074_0_io_generalinfo1()	local function func_131074_0_io_generalinfo1(p1) return nil end		10
1	131328	0	io:AdjustableSlatsRollerShutterIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_131328_0_io_generalinfo1()	local function func_131328_0_io_generalinfo1(p1) return nil end		10
1	131330	0	io:AdjustableSlatsRollerShutterIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_131330_0_io_generalinfo1()	local function func_131330_0_io_generalinfo1(p1) return nil end		10
1	196608	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_196608_0_io_generalinfo1()	local function func_196608_0_io_generalinfo1(p1) return nil end		10
1	196609	0	io:VerticalExteriorAwningVeluxIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_196609_0_io_generalinfo1()	local function func_196609_0_io_generalinfo1(p1) return nil end		10
1	196610	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_196610_0_io_generalinfo1()	local function func_196610_0_io_generalinfo1(p1) return nil end		10
1	327680	0	io:GarageOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_327680_0_io_generalinfo1()	local function func_327680_0_io_generalinfo1(p1) return nil end		10
1	327682	0	io:GarageOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_327682_0_io_generalinfo1()	local function func_327682_0_io_generalinfo1(p1) return nil end		10
1	342528	0	io:DiscreteGarageOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_342528_0_io_generalinfo1()	local function func_342528_0_io_generalinfo1(p1) return nil end		10
1	342530	0	io:DiscreteGarageOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_342530_0_io_generalinfo1()	local function func_342530_0_io_generalinfo1(p1) return nil end		10
1	393216	0	io:DimmableLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_393216_0_io_generalinfo1()	local function func_393216_0_io_generalinfo1(p1) return nil end		10
1	393218	0	io:DimmableLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_393218_0_io_generalinfo1()	local function func_393218_0_io_generalinfo1(p1) return nil end		10
1	393472	0	io:DimmableRGBLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_393472_0_io_generalinfo1()	local function func_393472_0_io_generalinfo1(p1) return nil end		10
1	393474	0	io:DimmableRGBLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_393474_0_io_generalinfo1()	local function func_393474_0_io_generalinfo1(p1) return nil end		10
1	393730	0	io:DimmableColorTemperatureLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_393730_0_io_generalinfo1()	local function func_393730_0_io_generalinfo1(p1) return nil end		10
1	408064	0	io:OnOffLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_408064_0_io_generalinfo1()	local function func_408064_0_io_generalinfo1(p1) return nil end		10
1	408066	0	io:OnOffLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_408066_0_io_generalinfo1()	local function func_408066_0_io_generalinfo1(p1) return nil end		10
1	2199023663618	0	io:OnOffLightMicroModuleSomfyIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_2199023663618_0_io_generalinfo1()	local function func_2199023663618_0_io_generalinfo1(p1) return nil end		10
1	458752	0	io:GateOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_458752_0_io_generalinfo1()	local function func_458752_0_io_generalinfo1(p1) return nil end		10
1	458754	0	io:GateOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_458754_0_io_generalinfo1()	local function func_458754_0_io_generalinfo1(p1) return nil end		10
1	473600	0	io:SlidingDiscreteGateOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_473600_0_io_generalinfo1()	local function func_473600_0_io_generalinfo1(p1) return nil end		10
1	473602	0	io:SlidingDiscreteGateOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_473602_0_io_generalinfo1()	local function func_473602_0_io_generalinfo1(p1) return nil end		10
1	524288	0	io:RollingDoorOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_524288_0_io_generalinfo1()	local function func_524288_0_io_generalinfo1(p1) return nil end		10
1	524290	0	io:RollingDoorOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_524290_0_io_generalinfo1()	local function func_524290_0_io_generalinfo1(p1) return nil end		10
1	589824	0	io:DoorLockIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_589824_0_io_generalinfo1()	local function func_589824_0_io_generalinfo1(p1) return nil end		10
1	589826	0	io:DoorLockIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_589826_0_io_generalinfo1()	local function func_589826_0_io_generalinfo1(p1) return nil end		10
1	590336	2	io:CarButtonIODeviceSensor	core:PowerSourceType				mainSupply	3
1	590336	3	io:CarButtonIODeviceSensor	core:PowerSourceType				mainSupply	3
1	655360	0	io:VerticalInteriorBlindGenericIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_655360_0_io_generalinfo1()	local function func_655360_0_io_generalinfo1(p1) return nil end		10
1	655362	0	io:VerticalInteriorBlindGenericIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_655362_0_io_generalinfo1()	local function func_655362_0_io_generalinfo1(p1) return nil end		10
1	983554	0	io:LightMicroModuleSomfyIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_983554_0_io_generalinfo1()	local function func_983554_0_io_generalinfo1(p1) return nil end		10
1	1048576	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1048576_0_io_generalinfo1()	local function func_1048576_0_io_generalinfo1(p1) return nil end		10
1	1048832	0	io:PergolaRailGuidedAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1048832_0_io_generalinfo1()	local function func_1048832_0_io_generalinfo1(p1) return nil end		10
1	2199023648770	0	io:DimmableLightMicroModuleSomfyIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_2199023648770_0_io_generalinfo1()	local function func_2199023648770_0_io_generalinfo1(p1) return nil end		10
1	1048834	0	io:PergolaRailGuidedAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1048834_0_io_generalinfo1()	local function func_1048834_0_io_generalinfo1(p1) return nil end		10
1	1114112	0	io:ExteriorVenetianBlindIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1114112_0_io_generalinfo1()	local function func_1114112_0_io_generalinfo1(p1) return nil end		10
1	1376258	0	io:ExteriorHeatingIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1376258_0_io_generalinfo1()	local function func_1376258_0_io_generalinfo1(p1) return nil end		10
1	1391106	0	io:DiscreteExteriorHeatingIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1391106_0_io_generalinfo1()	local function func_1391106_0_io_generalinfo1(p1) return nil end		10
1	1442060	1	io:AtlanticPassAPCHeatPumpMainComponent	core:ElectricPowerConsumptionStateMeasuredValueType				core:ElectricalPowerInkW	3
1	1442060	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1442060	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1442060	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:MaxSensedValue				45	2
1	1442060	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:MinSensedValue				-20	2
1	1442060	4	io:TotalElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1442060	4	io:TotalElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	1442060	5	io:DHWRelatedElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1442060	5	io:DHWRelatedElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	1442060	6	io:HeatingRelatedElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1442060	6	io:HeatingRelatedElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	1442060	7	io:CoolingRelatedElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1442060	7	io:CoolingRelatedElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	1442060	9	io:AtlanticPassAPCZoneTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1442060	9	io:AtlanticPassAPCZoneTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1442060	9	io:AtlanticPassAPCZoneTemperatureSensor	core:MaxSensedValue				30	2
1	1442060	9	io:AtlanticPassAPCZoneTemperatureSensor	core:MinSensedValue				5	2
1	1442060	11	io:AtlanticPassAPCZoneTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1442060	11	io:AtlanticPassAPCZoneTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1442060	11	io:AtlanticPassAPCZoneTemperatureSensor	core:MaxSensedValue				30	2
1	1442060	11	io:AtlanticPassAPCZoneTemperatureSensor	core:MinSensedValue				5	2
1	1442316	1	io:AtlanticPassAPCBoilerMainComponent	core:ElectricPowerConsumptionStateMeasuredValueType				core:ElectricalPowerInkW	3
1	1442316	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1442316	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1442316	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:MaxSensedValue				45	2
1	1442316	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:MinSensedValue				-20	2
1	1442316	4	io:TotalFossilEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1442316	4	io:TotalFossilEnergyConsumptionSensor	core:MeasuredValueType				core:FossilEnergyInWh	3
1	1442316	5	io:DHWRelatedFossilEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1442316	5	io:DHWRelatedFossilEnergyConsumptionSensor	core:MeasuredValueType				core:FossilEnergyInWh	3
1	1442316	6	io:HeatingRelatedFossilEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1442316	6	io:HeatingRelatedFossilEnergyConsumptionSensor	core:MeasuredValueType				core:FossilEnergyInWh	3
1	1442316	8	io:AtlanticPassAPCZoneTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1442316	8	io:AtlanticPassAPCZoneTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1442316	8	io:AtlanticPassAPCZoneTemperatureSensor	core:MaxSensedValue				30	2
1	1442316	8	io:AtlanticPassAPCZoneTemperatureSensor	core:MinSensedValue				5	2
1	1442316	10	io:AtlanticPassAPCZoneTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1442316	10	io:AtlanticPassAPCZoneTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1442316	10	io:AtlanticPassAPCZoneTemperatureSensor	core:MaxSensedValue				30	2
1	1442316	10	io:AtlanticPassAPCZoneTemperatureSensor	core:MinSensedValue				5	2
1	1572866	0	io:SwingingShutterSomfyIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1572866_0_io_generalinfo1()	local function func_1572866_0_io_generalinfo1(p1) return nil end		10
1	1587714	0	io:DiscreteSwingingShutterSomfyIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1587714_0_io_generalinfo1()	local function func_1587714_0_io_generalinfo1(p1) return nil end		10
1	1769730	0	io:PositionableAndLockableSlidingWindowComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1769730_0_io_generalinfo1()	local function func_1769730_0_io_generalinfo1(p1) return nil end		10
